,date,month,leadtime,CRPS,CRPS_ref,CRPSS,count
0,2011_1,1,1,0.1824745806451609,0.2330433293508556,0.21699290362249124,1.0
1,2011_2,2,1,1.3216914285714263,1.4996522045855376,0.11866803214102217,1.0
2,2011_3,3,1,5.144364387096776,10.542166786140989,0.5120202050057021,1.0
3,2011_4,4,1,4.4947282666666695,5.36734032921809,0.1625781129996915,1.0
4,2011_5,5,1,54.3447649032258,24.853495977698078,-1.186604450013442,0.0
5,2011_6,6,1,131.83230933333337,117.649612345679,-0.12055030785807141,0.0
6,2011_7,7,1,465.3992449032259,349.4687982477103,-0.3317333256554189,0.0
7,2011_8,8,1,61.10788903225814,51.39237817602544,-0.1890457534958947,0.0
8,2011_9,9,1,34.452387466666686,30.39197654320987,-0.1336014101512586,0.0
9,2011_10,10,1,9.811304774193552,14.867980884109924,0.3401050989593798,1.0
10,2011_11,11,1,20.73568933333332,3.6782899588477385,-4.637317765951487,0.0
11,2011_12,12,1,9.620072516129031,7.354511429709266,-0.3080505221961871,0.0
12,2012_1,1,1,0.6923811612903215,1.1796711270410205,0.41307272389803484,1.0
13,2012_2,2,1,0.5950689655172421,0.97036177096637,0.38675555517338545,1.0
14,2012_3,3,1,2.9131927741935515,2.6136393468737573,-0.11461161528582653,0.0
15,2012_4,4,1,21.6295989333333,43.510827983539045,0.5028915804241607,1.0
16,2012_5,5,1,3.2288859354838726,17.828380485862205,0.8188906761304338,1.0
17,2012_6,6,1,22.93198720000001,26.37147275720164,0.13042447757349318,1.0
18,2012_7,7,1,20.79993987096772,32.75501354042214,0.3649845436546978,1.0
19,2012_8,8,1,23.848703999999977,26.419171485463927,0.09729553732895246,1.0
20,2012_9,9,1,30.66929999999997,26.3606790946502,-0.16344878255523354,0.0
21,2012_10,10,1,4.143112000000001,4.175230187176421,0.007692554838069965,1.0
22,2012_11,11,1,2.839037600000004,4.340750041152271,0.34595690305024585,1.0
23,2012_12,12,1,4.5976655483870985,3.1698078853046647,-0.4504555842964584,0.0
24,2013_1,1,1,3.048524903225809,4.414647550776585,0.30945225679691235,1.0
25,2013_2,2,1,9.781590571428575,12.697060582010586,0.22961771283604793,1.0
26,2013_3,3,1,2.784099354838709,8.57989812823578,0.6755090429714481,1.0
27,2013_4,4,1,4.593696000000001,5.6559871604938365,0.18781710961329057,1.0
28,2013_5,5,1,4.273340129032274,8.943494623655916,0.5221845253052301,1.0
29,2013_6,6,1,41.15308080000001,26.967303127572013,-0.5260362004061179,0.0
30,2013_7,7,1,221.1522291612904,237.7904925527679,0.0699702633728525,1.0
31,2013_8,8,1,27.65699999999999,80.0262168857029,0.6544007566982583,1.0
32,2013_9,9,1,13.50515786666668,22.38869942386834,0.3967868516619154,1.0
33,2013_10,10,1,20.326928516129005,11.85480047789724,-0.7146580032306475,0.0
34,2013_11,11,1,1.9448250666666635,3.0348864197530885,0.35917698467776926,1.0
35,2013_12,12,1,2.2831295483871026,1.3078044603743484,-0.7457728716826484,0.0
36,2014_1,1,1,1.8721238709677424,3.172554042214256,0.40990008489780994,1.0
37,2014_2,2,1,1.9755862857142892,2.5342860670194014,0.2204564782862909,1.0
38,2014_3,3,1,5.138680258064522,3.1006252489048194,-0.657304525878956,0.0
39,2014_4,4,1,3.9303794666666736,5.564362880658431,0.29365148338391756,1.0
40,2014_5,5,1,7.292643870967762,14.211707128634025,0.4868565890810963,1.0
41,2014_6,6,1,21.85891493333333,24.480959588477365,0.10710546887133343,1.0
42,2014_7,7,1,131.15860748387098,129.7693978494624,-0.010705217543045986,0.0
43,2014_8,8,1,55.16278064516131,39.20689374751092,-0.40696636158949384,0.0
44,2014_9,9,1,21.79020453333333,17.622289794238668,-0.23651380086016394,0.0
45,2014_10,10,1,3.6740598709677466,4.358325448028685,0.1570019460961638,1.0
46,2014_11,11,1,2.811565066666664,6.499129629629623,0.5673936008525358,1.0
47,2014_12,12,1,5.858335741935484,5.034850896057348,-0.16355694793722386,0.0
48,2015_1,1,1,2.3999078709677413,0.5154626045400228,-3.6558331289799737,0.0
49,2015_2,2,1,2.69163142857143,0.9182763668430328,-1.93117793919173,0.0
50,2015_3,3,1,8.60557858064516,11.076326164874548,0.22306562189046664,1.0
51,2015_4,4,1,5.600501066666672,16.057326172839517,0.6512183282332678,1.0
52,2015_5,5,1,12.22707896774193,21.100147909199517,0.4205216465610173,1.0
53,2015_6,6,1,24.71592533333333,21.773807901234598,-0.1351218604225819,0.0
54,2015_7,7,1,16.790316129032277,51.01688259657512,0.670887061802568,1.0
55,2015_8,8,1,28.058284903225832,52.29918534448428,0.46350436018436003,1.0
56,2015_9,9,1,30.95166666666668,38.89049942386831,0.20413295984389768,1.0
57,2015_10,10,1,4.213060645161291,4.055117323775388,-0.038949137293728286,0.0
58,2015_11,11,1,7.749484800000005,31.32079028806585,0.752576971119634,1.0
59,2015_12,12,1,1.6261548387096765,11.87846833930705,0.8631006294533305,1.0
60,2016_1,1,1,2.853942967741933,2.85630481879729,0.000826890407429226,1.0
61,2016_2,2,1,4.477978482758622,8.609439421030226,0.47987571968735954,1.0
62,2016_3,3,1,4.684137290322587,5.607728395061732,0.16469968580369831,1.0
63,2016_4,4,1,18.219399733333333,20.434815555555552,0.10841379097350945,1.0
64,2016_5,5,1,14.637772903225802,8.765911748307467,-0.6698517306031608,0.0
65,2016_6,6,1,27.050226399999985,29.869256378600813,0.09437898094511854,1.0
66,2016_7,7,1,39.43542606451608,85.26196288331334,0.5374792611977972,1.0
67,2016_8,8,1,33.43441058064512,99.67893118279572,0.6645789618336537,1.0
68,2016_9,9,1,26.786948000000017,42.944214567901206,0.37623849290232425,1.0
69,2016_10,10,1,19.34836851612902,7.891153962564722,-1.4519060973739464,0.0
70,2016_11,11,1,4.055768533333333,5.144741234567901,0.21166714740047166,1.0
71,2016_12,12,1,14.952380903225803,20.47740215053763,0.2698106530650308,1.0
72,2017_1,1,1,6.770150674058355,2.771856869772998,-1.4424604126881913,0.0
73,2017_2,2,1,2.131247446037237,1.840661111111112,-0.1578706330959061,0.0
74,2017_3,3,1,13.296670548548342,12.283767821585013,-0.0824586349787122,0.0
75,2017_4,4,1,6.347035371011151,5.208584855967068,-0.21857194353661136,0.0
76,2017_5,5,1,11.81639792387544,19.86124022301871,0.40505236374007936,1.0
77,2017_6,6,1,24.35039942329875,24.255228724279824,-0.003923718885555427,0.0
78,2017_7,7,1,39.07389231188994,88.59075547590608,0.5589393938229049,1.0
79,2017_8,8,1,86.77133268842015,62.224210115491935,-0.39449472363517746,0.0
80,2017_9,9,1,11.69363945918235,41.80258411522632,0.7202651532989077,1.0
81,2017_10,10,1,6.40686026466248,4.050838391079251,-0.5816133960741696,0.0
82,2017_11,11,1,7.991636268102008,5.09065975308642,-0.569862582793272,0.0
83,2017_12,12,1,0.709129739182201,0.8028618080446026,0.11674745008819043,1.0
84,2018_1,1,1,1.0810520891468525,1.51678972520908,0.2872762313854439,1.0
85,2018_2,2,1,1.1774980227385066,1.288819047619048,0.08637444107161107,1.0
86,2018_3,3,1,10.96255503466408,2.281303942652336,-3.8053899481357885,0.0
87,2018_4,4,1,12.987457682942496,43.60733539094651,0.7021726375503587,1.0
88,2018_5,5,1,95.37686662697968,87.36044133811234,-0.09176264641156351,0.0
89,2018_6,6,1,12.902531090606177,24.490188559670777,0.47315509396063116,1.0
90,2018_7,7,1,21.950108209001503,25.564014416567147,0.1413669288663676,1.0
91,2018_8,8,1,52.05956164502488,27.336875109518168,-0.9043713459004228,0.0
92,2018_9,9,1,22.96654822504163,26.627088395061776,0.13747429368578745,1.0
93,2018_10,10,1,12.477425493916725,18.881290402230174,0.3391645788974812,1.0
94,2018_11,11,1,15.185467089580944,11.58706197530864,-0.31055371257531017,0.0
95,2018_12,12,1,2.2616175540424885,5.340666905615292,0.5765290002144534,1.0
96,2019_1,1,1,1.1361369076409829,3.4292239745121456,0.6686897921846549,1.0
97,2019_2,2,1,1.5420443373427817,4.0427512345679,0.6185656133977783,1.0
98,2019_3,3,1,10.85105888554029,5.464517483074473,-0.9857304728459237,0.0
99,2019_4,4,1,10.397485749070873,10.465556131687244,0.006504229852656418,1.0
100,2019_5,5,1,9.044869442274068,24.928065949820784,0.6371612037419576,1.0
101,2019_6,6,1,16.089688337818803,15.8313637037037,-0.016317269879578822,0.0
102,2019_7,7,1,41.03818712405897,75.82933906810035,0.45880858743601016,1.0
103,2019_8,8,1,17.366323237960593,45.47176113102349,0.6180855369133202,1.0
104,2019_9,9,1,17.065118415993858,20.09695539094649,0.1508605117528623,1.0
105,2019_10,10,1,36.50876729793754,12.651993628036646,-1.8856137910972866,0.0
106,2019_11,11,1,7.630537549660387,4.679222139917703,-0.6307277836983798,0.0
107,2019_12,12,1,5.824373739628688,2.6775726802070965,-1.1752439374225325,0.0
108,2020_1,1,1,14.72340222743112,42.308563679808834,0.6519994784304707,1.0
109,2020_2,2,1,12.759685704437292,2.711603320561941,-3.7055871364669333,0.0
110,2020_3,3,1,12.552292182907353,4.477502110712874,-1.803414018024633,0.0
111,2020_4,4,1,4.010458169934648,5.307826748971186,0.2444255700862893,1.0
112,2020_5,5,1,39.86982687799978,22.4441332536838,-0.7764030549700942,0.0
113,2020_6,6,1,14.315166038703062,17.735763127572024,0.19286438729841293,1.0
114,2020_7,7,1,51.37631135667429,32.90982070888096,-0.5611240125294885,0.0
115,2020_8,8,1,112.20260830201768,285.02018972520904,0.6063345252482171,1.0
116,2020_9,9,1,84.89293528130207,131.95167967078194,0.3566361906638168,1.0
117,2020_10,10,1,5.364859408912203,8.410997610513752,0.36216134430877434,1.0
118,2020_11,11,1,4.542407727797002,3.6251890534979374,-0.2530126458960926,0.0
119,2020_12,12,1,0.3061486401012022,0.7143991238550387,0.5714599446186837,1.0
120,2011_1,1,2,0.9579020645161314,1.3004309210900624,0.2633964257684772,1.0
121,2011_2,2,2,9.453420866359446,4.376284951925803,-1.1601474698761165,0.0
122,2011_3,3,2,16.14442806881721,8.716468140183174,-0.8521754234826973,0.0
123,2011_4,4,2,70.4055877419355,49.34667053497941,-0.42675457084847235,0.0
124,2011_5,5,2,166.85135162150533,143.1739645453338,-0.16537494893964788,0.0
125,2011_6,6,2,624.2590202494624,513.259605761317,-0.21626368652857497,0.0
126,2011_7,7,2,470.90970064516137,252.6411816806053,-0.8639467149124407,0.0
127,2011_8,8,2,127.71284995268825,117.91959020576115,-0.08305032039068805,0.0
128,2011_9,9,2,57.136455303225794,47.42276133014734,-0.20483189296915372,0.0
129,2011_10,10,2,16.5484535483871,20.45560964024958,0.19100658257451997,1.0
130,2011_11,11,2,25.10505003870967,3.933442657639711,-5.382462444177113,0.0
131,2011_12,12,2,14.262409806451608,6.217068578255671,-1.294073103252341,0.0
132,2012_1,1,2,2.975051265850944,1.6833578873645605,-0.7673314083606066,0.0
133,2012_2,2,2,8.258184800889879,9.65343969843035,0.1445344810894028,1.0
134,2012_3,3,2,29.418531578494616,38.60148699853975,0.23789123513279464,1.0
135,2012_4,4,2,12.826929634408591,16.949040069029547,0.24320612954082044,1.0
136,2012_5,5,2,30.54166806021505,57.03688947829554,0.46452781104346197,1.0
137,2012_6,6,2,24.10904204731181,55.11540002654979,0.5625715855151523,1.0
138,2012_7,7,2,31.5966005161291,57.21089788928704,0.4477171014292771,1.0
139,2012_8,8,2,33.6947624,38.806314071419024,0.13171958723035992,1.0
140,2012_9,9,2,23.60773748817201,22.86063916898982,-0.032680552527840856,0.0
141,2012_10,10,2,7.704852378494623,7.996816909597769,0.03651009325382082,1.0
142,2012_11,11,2,3.92006927311828,7.209074379397327,0.4562312625985149,1.0
143,2012_12,12,2,4.252451612903231,7.649524492234166,0.44408941794743706,1.0
144,2013_1,1,2,10.929393004608302,16.818330519997726,0.35014994552445144,1.0
145,2013_2,2,2,13.02291352073732,24.773591133299192,0.4743227394581203,1.0
146,2013_3,3,2,6.656302898924748,10.714895616620222,0.37878042520545496,1.0
147,2013_4,4,2,8.084749092473182,14.533814390017266,0.4437283375501002,1.0
148,2013_5,5,2,23.30094304516128,32.25600714456393,0.27762469357314234,1.0
149,2013_6,6,2,202.13170289032269,177.99625099429193,-0.13559528226695483,0.0
150,2013_7,7,2,153.4419816774194,112.4704180804462,-0.3642874659509816,0.0
151,2013_8,8,2,60.90911683440858,120.23769771936816,0.49342745254014286,1.0
152,2013_9,9,2,13.622360103225802,29.11083192884641,0.5320518446012813,1.0
153,2013_10,10,2,27.625279621505367,18.349255637860068,-0.5055259007077133,0.0
154,2013_11,11,2,3.724443630107525,4.140911987256079,0.10057406639654776,1.0
155,2013_12,12,2,2.841983225806445,1.93139968140183,-0.47146302920776306,0.0
156,2014_1,1,2,3.975648073732722,4.649250304375036,0.1448840536738667,1.0
157,2014_2,2,2,12.60252943778802,4.30806856687718,-1.9253316752391672,0.0
158,2014_3,3,2,22.31012315698925,10.895889316341451,-1.0475724843798608,0.0
159,2014_4,4,2,10.545826021505404,17.831585607327764,0.40858730941057364,1.0
160,2014_5,5,2,37.55083696344087,52.98372711801406,0.29127603877693464,1.0
161,2014_6,6,2,186.01946997849464,164.02631215982996,-0.13408310855171934,0.0
162,2014_7,7,2,138.0942670967741,202.9047000398249,0.319413167513272,1.0
163,2014_8,8,2,56.72742115268813,59.27750493827155,0.043019418382047925,1.0
164,2014_9,9,2,16.225614391397823,20.669389149077357,0.21499303756046884,1.0
165,2014_10,10,2,3.843269324731189,9.099559779636277,0.5776422796483007,1.0
166,2014_11,11,2,5.442362589247308,7.288216962697476,0.2532655631545565,1.0
167,2014_12,12,2,10.054846967741938,4.984777220230983,-1.017110599633983,0.0
168,2015_1,1,2,7.920570396313366,1.3456751436536392,-4.885945381147671,0.0
169,2015_2,2,2,17.808334875576044,9.54401905330831,-0.8659156877314718,0.0
170,2015_3,3,2,10.993936283870958,7.121888355236965,-0.5436827615792019,0.0
171,2015_4,4,2,24.582852619354817,14.870550566839242,-0.653123232314857,0.0
172,2015_5,5,2,41.31820519569894,61.13852944643565,0.3241871276622965,1.0
173,2015_6,6,2,150.99079299784944,84.91870097968945,-0.7780629149515945,0.0
174,2015_7,7,2,32.21628464516125,133.19508857029075,0.7581270826802309,1.0
175,2015_8,8,2,69.58052703655926,118.74500813487327,0.4140340875843125,1.0
176,2015_9,9,2,52.09701668817206,59.714678752157226,0.1275676638168295,1.0
177,2015_10,10,2,16.039733109677417,19.725396798088397,0.18684864624716502,1.0
178,2015_11,11,2,11.899049565591431,50.33256065312625,0.7635914125729593,1.0
179,2015_12,12,2,2.4465602580645145,14.41266770211073,0.8302493120197161,1.0
180,2016_1,1,2,2.914487145717453,8.462588030596411,0.6556033290076095,1.0
181,2016_2,2,2,13.846884164627363,15.897746077260065,0.12900331296435963,1.0
182,2016_3,3,2,9.955483569892492,15.138485243594854,0.3423725419222712,1.0
183,2016_4,4,2,11.844656713978472,12.390200045134744,0.04403022785499666,1.0
184,2016_5,5,2,45.21558899784944,42.0875319129165,-0.0743226543054416,0.0
185,2016_6,6,2,43.68878514408597,48.57278141245183,0.10055006376706754,1.0
186,2016_7,7,2,49.05928645161296,32.341114058144115,-0.5169324830125599,0.0
187,2016_8,8,2,76.13616921290324,159.8397816567105,0.5236719643647809,1.0
188,2016_9,9,2,12.178516292473102,41.7746927731316,0.7084714336832656,1.0
189,2016_10,10,2,23.40479538924732,6.449306151599615,-2.6290408361901463,0.0
190,2016_11,11,2,5.137420387096766,6.396339461038094,0.19681867755921323,1.0
191,2016_12,12,2,17.06747483870968,29.386213859020305,0.4192012989291338,1.0
192,2017_1,1,2,7.469495295588198,3.3025229419127298,-1.2617542487871631,0.0
193,2017_2,2,2,14.58366922372996,11.002639594356276,-0.32547004731578655,0.0
194,2017_3,3,2,14.96050008061414,11.186926425063032,-0.33731996726972735,0.0
195,2017_4,4,2,32.88225416196419,27.46422752157172,-0.19727577031383436,0.0
196,2017_5,5,2,49.55326880190829,60.25864169653522,0.1776570562034835,1.0
197,2017_6,6,2,38.77505119743042,50.731405912650985,0.23567954603519048,1.0
198,2017_7,7,2,117.8737823541816,140.0248410195141,0.1581937783614087,1.0
199,2017_8,8,2,29.77074141335228,38.85879205894075,0.2338737300892878,1.0
200,2017_9,9,2,16.598810688610232,56.92576472321789,0.7084130398719053,1.0
201,2017_10,10,2,12.241990994365295,12.234996702508962,-0.0005716627496024085,0.0
202,2017_11,11,2,11.83035805996866,6.445065668392395,-0.8355682732584986,0.0
203,2017_12,12,2,1.5313062345747903,1.350438470728795,-0.1339326209719025,0.0
204,2018_1,1,2,1.3380326070972337,1.8165454912670005,0.2634191582155284,1.0
205,2018_2,2,2,3.207851436969463,4.423698173749787,0.2748484840116704,1.0
206,2018_3,3,2,8.714547439157009,27.895858874286493,0.6876042613195968,1.0
207,2018_4,4,2,103.41851018880251,132.7149754599761,0.2207472455134406,1.0
208,2018_5,5,2,32.40715928241002,39.90509135005971,0.18789412112543558,1.0
209,2018_6,6,2,21.94223577656235,51.27947243594849,0.5721048845818436,1.0
210,2018_7,7,2,31.892278032022432,39.032915332536746,0.18293886684303284,1.0
211,2018_8,8,2,46.37299083396369,38.34593913181989,-0.20933251040089562,0.0
212,2018_9,9,2,15.381301646595809,23.27711377140581,0.3392092422776837,1.0
213,2018_10,10,2,30.812089808717083,33.993740297358286,0.09359518725535643,1.0
214,2018_11,11,2,13.022605090267197,14.904189733174038,0.12624534956897204,1.0
215,2018_12,12,2,1.676551822500027,8.309006610911986,0.7982247576625756,1.0
216,2019_1,1,2,2.772533235621892,5.005979641008133,0.4461557108802897,1.0
217,2019_2,2,2,9.482693553259384,3.912018026398132,-1.4239902498584032,0.0
218,2019_3,3,2,20.39338976613629,15.112925556883066,-0.34940053065028676,0.0
219,2019_4,4,2,32.36744156341851,39.124877554759024,0.1727145594739008,1.0
220,2019_5,5,2,20.63522929931828,57.48203882915174,0.641014311259029,1.0
221,2019_6,6,2,116.2406019334995,103.97812559936288,-0.11793323127775013,0.0
222,2019_7,7,2,54.19657572149675,141.99509621664657,0.6183207930025467,1.0
223,2019_8,8,2,27.52854528489882,61.48693100756671,0.5522862365416954,1.0
224,2019_9,9,2,14.181732778542582,22.985805145360445,0.38302214393368406,1.0
225,2019_10,10,2,34.279129270793305,11.47388894995353,-1.9875772216648602,0.0
226,2019_11,11,2,4.006389155122316,6.138560029204838,0.3473405593394048,1.0
227,2019_12,12,2,16.159612555964824,35.26655770609318,0.5417865080386668,1.0
228,2020_1,1,2,17.489501424753612,55.80209704060753,0.6865798535845993,1.0
229,2020_2,2,2,12.021302049053608,5.089065051703521,-1.362182822762224,0.0
230,2020_3,3,2,31.67930678316449,13.008123857692803,-1.4353478741232801,0.0
231,2020_4,4,2,21.59303142918564,15.596504476304268,-0.3844789043591068,0.0
232,2020_5,5,2,13.304383202490392,14.436804200185804,0.07843986674563597,1.0
233,2020_6,6,2,54.59467001029374,48.12663082437268,-0.13439625993194304,0.0
234,2020_7,7,2,252.21997121454524,206.6632580645159,-0.220439344548645,0.0
235,2020_8,8,2,272.47851828949183,436.375249552635,0.3755866801134288,1.0
236,2020_9,9,2,72.26181273455622,111.44054746316208,0.3515662442483678,1.0
237,2020_10,10,2,4.709940110296699,13.783215863533798,0.6582843831998764,1.0
238,2020_11,11,2,4.284926233086534,4.148648312757205,-0.03284875218520478,0.0
239,2020_12,12,2,1.728343242673409,0.8004232576662671,-1.1592866350643125,0.0
240,2011_1,1,3,6.991821105990781,8.978286800933045,0.22125219866398405,1.0
241,2011_2,2,3,14.32791549615974,7.824896002351569,-0.8310678495731902,0.0
242,2011_3,3,3,46.43612437849459,38.24122240541607,-0.21429497954327648,0.0
243,2011_4,4,3,215.50918359569883,175.67159270144683,-0.22677309564760328,0.0
244,2011_5,5,3,621.0572204215056,547.7560708509227,-0.13382078898132832,0.0
245,2011_6,6,3,596.3159551311828,422.26352823576286,-0.4121891076471116,0.0
246,2011_7,7,3,394.14120420645145,154.43895832470457,-1.5520840627387429,0.0
247,2011_8,8,3,141.73255644731177,136.27459163414295,-0.04005122853585097,0.0
248,2011_9,9,3,72.09498776774197,53.966877950351744,-0.3359117759983754,0.0
249,2011_10,10,3,18.597334632258057,16.649730123456795,-0.1169751397986567,0.0
250,2011_11,11,3,30.664280886021515,3.78933051639452,-7.092268740705688,0.0
251,2011_12,12,3,22.8362483025584,8.46405033027095,-1.698028415649481,0.0
252,2012_1,1,3,15.622191928809787,13.492460824784713,-0.15784600983335118,0.0
253,2012_2,2,3,19.126918069558823,24.22258363174445,0.21036837521772855,1.0
254,2012_3,3,3,18.207544653763478,15.945043366520672,-0.14189370547547786,0.0
255,2012_4,4,3,24.27277782365592,20.48828649940261,-0.18471487717450952,0.0
256,2012_5,5,3,40.21899401290327,79.61754711270417,0.49484761247454045,1.0
257,2012_6,6,3,37.03625360860213,84.71248108323363,0.5628005090275607,1.0
258,2012_7,7,3,40.81036905806444,55.313050601354405,0.26219276256903556,1.0
259,2012_8,8,3,32.02626161720434,40.71314616487459,0.2133680485534396,1.0
260,2012_9,9,3,28.18946274408604,26.482785514403247,-0.06444477786351355,0.0
261,2012_10,10,3,8.06308816344086,10.783226297623784,0.25225642670434734,1.0
262,2012_11,11,3,4.044737574193546,10.638192149210138,0.6197908895174582,1.0
263,2012_12,12,3,14.73926987096774,24.53581746885134,0.39927536999003566,1.0
264,2013_1,1,3,22.790078516129043,28.370382639244504,0.1966947077899568,1.0
265,2013_2,2,3,4.377122390783478,22.205980911608,0.8028854294612415,1.0
266,2013_3,3,3,5.945706202150504,12.925398030001285,0.539998212174986,1.0
267,2013_4,4,3,25.681888077419384,32.775854504181645,0.21643879416956746,1.0
268,2013_5,5,3,187.2352427440861,169.19433644763035,-0.1066283108243391,0.0
269,2013_6,6,3,116.15920733763436,76.8239376423734,-0.5120184008059099,0.0
270,2013_7,7,3,102.0743468215052,73.6913034859951,-0.38516136901967335,0.0
271,2013_8,8,3,62.820659716128986,125.40150377804338,0.4990438086985023,1.0
272,2013_9,9,3,13.281728653763428,33.00019608655244,0.5975257656370192,1.0
273,2013_10,10,3,28.935200946236552,15.88476756139652,-0.8215690493674868,0.0
274,2013_11,11,3,4.239896120430117,5.032326042745263,0.15746792151067668,1.0
275,2013_12,12,3,2.873620940092172,3.9169925812140702,0.2663705941455997,1.0
276,2014_1,1,3,9.629360368663605,5.25843250839165,-0.8312225845433265,0.0
277,2014_2,2,3,30.78703252473114,10.762640835561625,-1.8605463096943144,0.0
278,2014_3,3,3,37.40298476559137,30.777941932828824,-0.21525295119541576,0.0
279,2014_4,4,3,36.67446807741933,50.94036893667857,0.28005099211182527,1.0
